#Table1
z,zErr,petroMag_g,petroMagErr_g,ra,dec,bestObjID
0.3122025,7.598669E-05,19.76902,0.02031392,182.137763851756,41.0215136786754,1237664670055268501
0.3884142,2.715633E-05,21.25551,0.07366749,135.106337063948,25.4736770551154,1237664835392963005
0.3290388,0.0001752932,19.56941,0.0241158,202.460562039621,35.243227083722,1237664852028817587
0.3147805,4.234206E-05,17.01309,0.002841171,208.871117445577,35.3922573585327,1237664853641658425
0.3791218,6.055094E-05,19.35114,0.01325746,146.344840158521,33.756137827823,1237664871899005050
0.3737534,5.741488E-05,18.70092,0.00912892,201.462486421361,34.0993059232751,1237665025447886893
0.3380394,2.314805E-05,21.16391,0.1478631,212.048348836518,32.7307900786447,1237665103283749263
0.3866207,4.911088E-05,21.04007,0.2214321,174.828992332021,33.8841001995881,1237665127466533372
0.3873602,3.544232E-05,21.51133,0.0889714,180.177914367176,34.2246931975083,1237665127468433734
0.3063385,0.0001028203,18.61588,0.0353308,182.948349986366,34.1475919232993,1237665127469482141
0.302776,2.793388E-05,20.9056,0.1482232,149.143531488606,29.6511641641743,1237665128530575690
0.3721601,4.218436E-05,20.00914,0.03449462,205.874011487036,31.2895277140412,1237665330933858421
0.3101461,3.497225E-05,18.00055,0.006049349,210.218155656824,26.5351896228125,1237665427558957102
0.3226179,4.674691E-05,19.39688,0.01949881,196.322688232445,28.8800304662988,1237665440979484770
0.3446395,4.257719E-05,20.2966,0.06501734,204.902460733399,25.9966855765259,1237665531708244304
0.32016,4.427299E-05,19.53552,0.05683465,221.249457046133,21.8036102219011,1237665567683444977
0.3087984,2.497661E-05,18.47702,0.01123937,250.535317738991,48.4378054801067,1237665570367864963
0.3317085,4.399274E-05,19.29122,0.02102508,17.4586804893102,0.392415223938499,1237666339726229532
0.3948285,6.108949E-05,21.49831,0.2660042,39.9954026261775,-0.150364541612157,1237666407923056804
0.3969649,0.0001021228,22.63552,0.2374734,357.612701783456,0.318861692409177,1237666408441381359
0.3491126,3.284746E-05,18.19739,0.006394081,179.316362000253,28.900414403964,1237667252939915281
0.3610319,8.898436E-05,21.90879,0.1289217,164.578540640036,28.2658724699864,1237667254007956053
0.3607728,4.463284E-05,20.9632,0.07933836,156.840720171506,29.9294345166875,1237667289423151290
0.3573301,4.760866E-05,19.17824,0.0169212,182.82091962594,28.0668838627386,1237667323793047675
0.3459703,5.310151E-05,20.28547,0.05458822,185.200151487144,27.99751567162,1237667323793965307
0.3293914,4.134388E-05,19.21551,0.01485444,170.625463114763,25.7672807318647,1237667429032329344
0.3458601,7.789322E-05,20.89625,0.1600592,135.271011574047,18.4329667687494,1237667430091456984
0.3017259,2.660719E-05,18.36064,0.006582239,197.694881884695,27.2790955775718,1237667443512901663
0.3655686,2.441742E-05,19.50308,0.01679229,157.073631931933,21.2520430696816,1237667536399564982
0.3359823,4.222567E-05,21.30199,0.1685904,155.664972178027,21.4071286272488,1237667536935912102
0.3553635,1.905987E-05,18.33615,0.006781771,140.463467325672,17.9821000329362,1237667537466359828
0.3649183,5.363424E-05,19.30352,0.01284416,167.662893709304,24.7901312457936,1237667551420023012
0.3624428,2.554188E-05,17.73263,0.005329824,155.333159335405,18.8705101280894,1237667733959737429
0.3128857,2.659004E-05,19.17451,0.02660664,138.601892090409,15.7774415460629,1237667735026401420
0.3663647,9.022198E-05,19.18781,0.02582983,119.724681489223,9.95596474605376,1237667782806995470
0.3622262,3.126958E-05,20.09261,0.02928846,162.927234877692,22.0184811342393,1237667783899545764
0.3265292,5.948912E-05,21.01208,0.115728,184.66261112844,23.3873405180798,1237667783908327470
0.3002564,3.145542E-05,19.13711,0.01157542,225.602420655965,18.3579892428653,1237667783925170345
0.3289643,5.756734E-05,21.01562,0.1914335,169.020686442265,24.2439849307066,1237667911660601515
0.3866372,3.899412E-05,18.17148,0.006072765,238.281984351357,15.3024604420454,1237668336322674844
0.3477551,4.25719E-05,18.86162,0.01321279,243.045658624958,11.8808757600515,1237668365852475917
0.3869454,4.36727E-05,18.44242,0.008205296,171.934043557244,17.5496575538269,1237668496317087775
0.3034123,4.148999E-05,20.78048,0.0869217,241.566679105559,59.4324226693638,1237668503290380711
0.3520676,4.551419E-05,19.03192,0.01413816,186.903066164236,17.2172075711355,1237668589723844722
0.3720521,2.797047E-05,19.09583,0.01294001,184.501911265838,18.0461124685439,1237668590796603447
0.365471,2.73326E-05,18.28256,0.006857634,0.213914446631861,7.86329312627458,1237669681187979299
0.3570357,3.963765E-05,19.29484,0.01438726,12.9535661338617,7.14692509226971,1237669766549012610
0.3842546,4.665799E-05,20.83952,0.3184898,6.53187602925084,8.53818764206281,1237669768156873154
0.3449439,8.02926E-05,20.70108,0.05043999,38.1024551122695,24.6447001216001,1237670458039861254
0.391421,0.0001276281,18.72855,0.008792734,179.273283369902,4.99035463163964,1237671140946673797
0.3998663,3.470208E-05,20.36051,0.02863925,202.226622817594,8.83411961900967,1237671957515534496
0.3993841,4.625101E-05,21.90753,0.8273026,118.684028294517,19.5343157668722,1237674372362404133
0.3309472,2.595989E-05,21.05693,0.07940808,343.840961903701,22.3095085710264,1237678578748424830
0.3503183,4.514643E-05,21.00821,0.06061062,6.84967072021203,1.25330392111885,1237678617420824995
0.3907224,2.83589E-05,19.65052,0.02139267,37.1412030972355,4.21728037497676,1237678622780424347
0.3076765,7.868192E-05,21.69876,0.1346387,328.210214071645,3.88084019150152,1237678777390466051
0.390949,7.215115E-05,20.16439,0.02108282,328.781974274414,8.62577748042676,1237678847184208469
0.3804841,0.000130815,21.81291,0.1273967,346.434855745014,10.5715026818691,1237679036696363531
0.392961,2.703035E-05,19.33427,0.01624599,25.0915725527546,17.4311897724204,1237679169843560584
0.3027855,2.045987E-05,19.91905,0.02857262,30.7367689326992,-4.37977830792553,1237679323396374681
0.3544332,5.557E-05,20.64012,0.0466846,38.155133698457,-5.89984515692211,1237679340570214667
0.3154399,5.298078E-05,21.27548,0.1354236,37.6692657880277,-5.50087166372083,1237679341106889165
0.3883536,5.219495E-05,19.87931,0.02981196,358.236195369365,17.9668637157694,1237679457071858098
0.3948453,3.367108E-05,19.95877,0.03352793,0.0685264926421496,21.9363108203065,1237679476933460391
0.3473865,4.379193E-05,20.88647,0.1740174,2.09020945969451,20.9035124934614,1237679504856646056
0.3855219,3.933888E-05,20.62988,0.08066162,4.62137834621592,26.6508205063116,1237679562294165786
0.3594565,3.017825E-05,19.96679,0.03352887,10.2915547041194,25.6889929400933,1237680071245234483
0.3295164,5.575028E-05,22.40641,0.2886325,353.578825726829,26.6380487854741,1237680276331102359
0.3235547,3.032643E-05,20.41238,0.04992219,334.756110208197,23.5786379335778,1237680305860248083
0.3724225,7.698743E-05,20.12686,0.0361451,325.774373732174,26.2676157024539,1237680473899271411
0.3086447,2.009695E-05,18.78785,0.01439715,156.487745334197,28.7485060816037,1237665367965761571
0.3593554,5.356127E-05,17.92869,0.005365727,213.828888595422,26.2174408859685,1237665428097204257
0.3721823,5.120746E-05,19.11647,0.01184693,232.503090049781,21.2962691418045,1237665428641874115
0.3403622,8.404182E-05,19.27122,0.02416773,224.043754485668,21.6099782847032,1237665548893552748
0.3370529,4.016413E-05,19.00096,0.01230701,222.753467801894,22.4143251381167,1237665549429768365
0.3264332,3.261589E-05,19.31286,0.01496759,224.081929867133,22.1903883605379,1237665549430358094
0.3680489,4.355938E-05,21.09859,0.0899521,238.869719005149,57.5044815755926,1237665569825948051
0.3291256,4.74794E-05,21.07826,0.05409822,262.866603567786,35.1417436573357,1237665584335291255
0.3807701,3.543467E-05,19.81315,0.02150612,20.2330368070162,23.8367705346359,1237666213537251666
0.3503471,4.695381E-05,18.95364,0.0128923,329.35533457948,-8.05700058767649,1237666227526435297
0.3604774,3.869887E-05,20.66834,0.05845685,349.29312873807,24.7919661822459,1237666245762679247
0.3600357,0.000121733,20.28726,0.03226069,53.3352291923428,-0.485436210423246,1237666300020064470
0.3791041,4.551633E-05,21.90005,0.1196415,14.5364583347509,0.266512948345687,1237666339724919576
0.3989751,7.709963E-05,21.25241,0.1115498,40.4008136186947,-0.173469741775128,1237666407923253493
0.3964795,0.0001007095,20.71379,0.2975574,343.568262087982,24.7384268335417,1237666435265332157
0.3991866,2.6189E-05,20.62367,0.03915046,140.620793474367,22.5428260659987,1237667211585585465
0.3102251,2.045172E-05,19.01256,0.01208645,154.121403809596,22.9643264464573,1237667291585052715
0.3740238,2.193114E-05,20.16503,0.02507923,122.393065272787,12.5335716165067,1237667429011686113
0.3934999,2.896075E-05,20.41401,0.07941927,159.074166878432,24.1447023255637,1237667429027676776
0.3172246,2.233848E-05,19.11812,0.01182547,211.199477363961,23.5610589352952,1237667912751186037
0.3415004,3.030136E-05,18.97831,0.01347638,214.761272851342,16.5020136123066,1237668270829994022
0.3358163,3.771293E-05,20.16552,0.02705034,230.470244652985,13.8862945563131,1237668271373549857
0.3975454,3.685187E-05,21.75698,0.472066,161.586458374044,19.1655153744815,1237668290160099863
0.3867821,4.870423E-05,18.37854,0.09759161,167.726165602413,19.1814674760354,1237668293909282975
0.325448,1.596412E-05,17.89127,0.005932066,225.326358432145,15.9397339005486,1237668298757832726
0.3924762,4.632089E-05,20.63412,0.04835735,214.816152852487,14.8064150241007,1237668331488805079
0.3025013,8.489509E-05,18.89457,0.01245584,163.014798497078,15.3248886326384,1237668584356577389
0.3012655,3.557191E-05,19.47086,0.02180797,9.84702072588834,7.78446015019457,1237669702658818141
0.3032925,2.97679E-05,18.39338,0.007620971,27.5860452963846,-9.34879064594364,1237670956252725280
0.3597614,4.609393E-05,18.42222,0.009329108,191.166960468601,6.09297058125067,1237671266573090848
0.3222446,4.620708E-05,20.3764,0.08137424,158.315189835966,9.76267175579537,1237671932280373332
0.3462839,0.0001035048,18.78727,0.01468193,145.894483762064,5.95101764349875,1237674460418211949
0.3298367,4.1233E-05,19.52841,0.01733072,165.792014572749,-0.212436193106809,1237674649922502860
0.3629381,1.800297E-05,20.02711,0.08432058,36.7551204091445,1.12009385588703,1237678437015093470
0.3950449,5.513869E-05,20.77054,0.1978018,353.22352338354,24.3694562338634,1237678541163463258
0.3595395,7.651364E-05,21.14386,0.2155381,10.6041063742499,1.9929930612808,1237678596484497996
0.3742234,4.526925E-05,19.86089,0.02253377,16.1208327814484,3.17591982201179,1237678598097535073
0.3267125,4.676997E-05,21.34183,0.2564463,22.1003560262432,15.7336565490479,1237678600240759524
0.3311651,3.156178E-05,20.93396,0.1243874,335.412230437258,1.08496150946716,1237678617407062606
0.3557725,3.344138E-05,19.72937,0.02326926,22.0696034550881,1.26351012256632,1237678617427509445
0.3636631,6.439705E-05,21.22105,0.07272779,19.372258528184,1.69774729240976,1237678617963200711
0.3611138,4.996124E-05,19.66718,0.0178578,21.6026722208183,-1.40369061180679,1237678890666557538
0.3410625,3.871263E-05,19.66004,0.0202911,32.7259162189122,31.0632127093185,1237678892820136193
0.3564025,7.115305E-05,21.06981,0.08635699,11.6949435962388,8.7188105602079,1237678905176948982
0.3621552,7.56302E-05,19.95251,0.06976087,31.3115780188777,-4.94437323314623,1237679253596340445
0.3497589,8.548148E-05,22.03094,0.1156366,19.0730009867194,-4.21261636632565,1237679255201645012
0.3399671,4.151311E-05,18.05038,0.005946715,13.3028287810577,-3.18689464800167,1237679433987391579
0.3461065,2.429451E-05,19.9199,0.03329344,350.526405999751,21.3429117669667,1237679476929528143
0.327168,7.375592E-05,21.354,0.0872475,5.62025886758784,23.1460846348168,1237679478546301517
0.3279242,5.370381E-05,22.24516,0.2803102,16.6413761839495,19.7361874066699,1237679503788867744
0.3407169,2.864485E-05,19.39781,0.02183861,8.19560634470912,20.9695483165915,1237679504859136122
0.3828059,5.704625E-05,19.73044,0.02917278,13.3320248326785,21.0667598853444,1237679540820312290
0.3948846,3.570951E-05,21.82461,0.09954902,38.2861196734186,3.94991072181714,1237680000380567918
0.3729962,6.171859E-05,20.44471,0.03936246,22.2576974492909,-8.32839140749459,1237680240923181110
0.3740211,6.05219E-05,21.34865,0.3449247,332.254174442087,22.9390963041574,1237680301564231698
0.3898897,3.504244E-05,21.54289,0.212375,32.7621104775137,28.362791516872,1237680313916850739
0.3989396,9.566414E-05,21.30325,0.1061157,29.3215492698803,30.0636812414161,1237680314989150527
0.3591508,5.287345E-05,19.9644,0.1070872,349.671266996065,32.991417977065,1237680502898492002
0.3954729,3.654952E-05,19.4215,0.01373858,165.562404994201,39.0412017688787,1237664669512761477
0.3715397,5.500667E-05,19.7155,0.01862142,175.669424766064,40.359667810042,1237664669516234840
0.3394431,3.525653E-05,17.33119,0.003551522,126.23721659207,21.9276257381178,1237664836462838011
0.3912556,0.0001322526,21.41511,0.06915119,201.231935150624,36.2593318203029,1237664853102035299
0.3171403,5.808574E-05,19.69553,0.02868199,125.449684390301,34.3654275096608,1237664869743984812
0.3889393,5.546806E-05,20.6201,0.04400744,138.615982387451,34.0937934868092,1237664870822445170
0.3566854,3.162497E-05,19.91019,0.02014014,199.184452766314,33.7736938456619,1237665128012251259
0.3431834,3.648531E-05,18.35708,0.006724998,227.461179752593,27.8412056145488,1237665129096871994
0.3974181,2.492339E-05,20.93241,0.09848182,215.745069135362,32.0328196804482,1237665129628959095
0.3804268,7.208857E-05,19.14696,0.01313756,212.457606192787,29.6976970514386,1237665180057206922
0.3953401,0.0001108748,19.21087,0.01226472,198.796427446348,32.0416772712694,1237665227310563450
0.3236814,4.370343E-05,19.23871,0.01996301,175.654915373395,31.8833405643604,1237665329848909930
0.3384742,8.584294E-05,21.25109,0.1034977,167.121804735035,31.0530426042035,1237665368506761584
0.3494228,2.357788E-05,19.78185,0.01999837,229.200293336614,24.1539955287996,1237665372791832693
0.399741,6.990721E-05,19.14123,0.01340526,229.396570536898,21.7590400972983,1237665428103757983
0.3679744,9.387905E-05,21.61064,0.111471,191.611192025262,29.5392583261749,1237665441514520870
0.3227068,2.215965E-05,19.3651,0.01598523,225.041689847791,22.3458668858307,1237665549967556849
0.353238,3.523313E-05,18.7746,0.01119738,219.648766169685,24.1511164676027,1237665550502133801
0.3069367,2.686741E-05,19.31959,0.01352918,248.067746113593,12.1999386591299,1237665566621696340
0.3845583,5.119929E-05,20.93004,0.04903897,247.097807207174,56.212951749202,1237665583788065335
0.3990922,5.421403E-05,20.94461,0.05572468,247.867229037417,57.2251505740212,1237665584861544887
0.3864681,7.196208E-05,21.21066,0.1056832,2.50736730172378,35.4857153565181,1237666183501382211
0.3771875,5.725577E-05,21.30912,0.06341571,343.442349469155,21.6710498773809,1237666185102557706
0.3643199,2.008599E-05,20.13266,0.05341314,17.1990641631114,1.09802291725453,1237666340799840460
0.3120477,0.0001204559,20.35365,0.03886636,345.813016938416,-0.0553735762379255,1237666407899332918
0.3458142,4.40309E-05,19.70582,0.02339401,27.8950672428758,-0.00289037670427474,1237666407917748346
0.329339,8.877721E-05,18.80797,0.0163063,124.941509868546,16.1081551585563,1237667211578507585
0.3304259,2.374207E-05,18.72469,0.01443304,139.113966868685,22.37150963489,1237667212121800785
0.3420092,4.969423E-05,19.93402,0.02146089,156.689134936887,26.9208475377604,1237667254004875385
0.3256778,0.0001467461,21.86424,0.1357917,188.856581540014,30.2228516190573,1237667254554133011
0.3358966,2.942065E-05,19.05733,0.01379815,134.965989977404,18.051195544587,1237667292650668217
0.3535456,2.934778E-05,20.2851,0.087591,184.07049042887,25.8346352436594,1237667448340087006
0.3301127,7.010618E-05,19.6806,0.02855792,136.726201464428,17.3673053197608,1237667538001658026
0.3716733,2.964387E-05,18.90937,0.009427899,152.096510290973,22.2716788356551,1237667539082084367
0.3335652,4.499269E-05,19.11156,0.01799965,217.500925616301,18.6930757876216,1237667734522233118
0.3872361,3.096731E-05,18.35147,0.006874471,188.606493473159,22.7666577926684,1237667735584047157
0.3536748,7.99133E-05,19.92514,0.03862991,155.157872659906,18.9554663470161,1237667781748719901
0.3102726,4.008067E-05,18.63984,0.009561736,213.745436539682,21.5886150672205,1237667910604882004
0.3717137,4.596026E-05,18.97715,0.00971209,185.425510272808,25.1029157161699,1237667911667155209
0.3083453,9.706272E-05,21.90344,0.1235864,205.261900134854,23.7683983882011,1237667911675085355
0.3948655,3.366837E-05,20.12044,0.0321491,225.092680883461,16.0370130308573,1237668298757702117
0.3093773,8.106246E-05,21.82798,0.2872409,211.684982791791,18.8823120213089,1237668299288871271
0.3913046,3.634235E-05,19.23355,0.01612969,207.252953509364,17.0672878179161,1237668315919548544
0.3207951,2.692218E-05,18.79787,0.01248007,262.471597840114,36.4793806259749,1237668354575892829
0.329611,3.849615E-05,20.30985,0.0333442,245.254064031589,55.7957547445665,1237668502755344916
0.3875226,3.274699E-05,21.02335,0.09679089,31.4740553629242,-4.28391180241276,1237669772449284712
0.3422666,1.756051E-05,20.40516,0.5385857,135.330468650846,13.1370199696596,1237670595479404856
0.3786173,4.619368E-05,19.00164,0.01665755,125.053844602245,8.34390064160999,1237671260658008604
0.3628365,4.76577E-05,20.75377,0.05566449,357.601499769559,1.98813394441615,1237678596478796228
0.3814313,9.772168E-05,21.05709,0.06970492,30.125400738675,14.8796946055868,1237678600244167020
0.3772247,5.742802E-05,19.85907,0.02067043,20.8023106612837,18.0325440529006,1237678602924523668
0.393479,3.91909E-05,20.73108,0.1340812,32.6971027728907,1.58008533499509,1237678617969033477
0.3594458,6.203237E-05,20.02176,0.02805968,312.356822482386,1.20696452002834,1237678618470712283
0.3963172,4.419069E-05,20.61444,0.07141423,32.956402208777,31.0837294895771,1237678806924853598
0.3049353,8.339141E-05,21.47107,0.1154626,18.1566624637973,34.2270983846837,1237678807456088704
0.3846544,3.335491E-05,20.57532,0.03745743,26.4669919046529,12.1533900439888,1237678920215953736
0.3908329,2.099356E-05,19.62255,0.019836,20.9696093664081,16.57405535319,1237679168231243909
0.3884684,1.617798E-05,18.79951,0.01030586,26.1069450107125,-5.11788060827966,1237679253594112016
0.3264506,3.711149E-05,20.94967,0.1041958,31.0478055177185,-5.17575986287915,1237679322322698492
0.3031032,3.844527E-05,20.91749,0.1346517,37.9108364992167,-4.14569705844446,1237679323399455237
0.3876102,2.112608E-05,17.92285,0.005823707,26.9309303107914,19.9153055154284,1237679461902450778
0.3885345,4.080344E-05,21.7374,0.6082746,3.6041825388786,23.2374404056208,1237679478545514866
0.3528757,4.032251E-05,20.52724,0.04270881,343.952138945143,-1.4271756246964,1237679998772445470
0.3304557,0.0001180494,22.26349,0.1890165,23.0049529305707,25.9482349641588,1237680074469540449
0.3863043,4.476859E-05,20.16673,0.02591476,14.5142112426627,28.1557702943432,1237680076076744967
0.384272,2.374087E-05,20.50208,0.3055988,32.8081517453094,26.5067996252027,1237680284390195254
0.3035432,4.580645E-05,20.00099,0.02465004,9.08346829294021,29.7117018959777,1237680332180488532
0.3318993,6.705715E-05,22.71332,0.191129,356.151469137282,32.00034244458,1237680478191813256
0.3496131,3.310309E-05,19.83517,0.02464261,11.3084937724823,33.1607017523925,1237680479271125270
0.3604251,4.288334E-05,17.90603,0.005585575,170.405241713728,27.5412779479817,1237667431179812906
0.3068747,1.884075E-05,19.57683,0.01800964,170.865077118022,24.5876228986028,1237667550884462703
0.3619731,3.101332E-05,18.29332,0.006959369,127.048154069822,12.5664698350451,1237667782810337324
0.3647072,4.842137E-05,18.36006,0.007158661,164.295094343039,21.7487029428115,1237667783363199113
0.3119264,6.087401E-05,19.44046,0.01966038,207.723109533924,21.5069406527078,1237667783380828421
0.3209347,4.532517E-05,18.19538,0.007055013,218.537170518416,20.0895825157804,1237667783922155567
0.3364723,3.215515E-05,17.55985,0.004465554,178.533102893402,25.3625944050591,1237667912201273434
0.3726078,7.502391E-05,19.04858,0.01038656,227.131619781405,15.0257481150544,1237668271908913521
0.3736507,6.002443E-05,21.22044,0.08706774,258.995193941845,42.0110041421401,1237668354036335187
0.3707829,5.645555E-05,19.42657,0.01556443,262.611726522557,35.324920808436,1237668354039480863
0.3589991,1.997772E-05,20.02783,0.02698549,242.135337973662,13.3424859141767,1237668367462498709
0.3462678,5.316335E-05,18.82273,0.01205009,164.172978832316,16.1672933232303,1237668495240069124
0.3416969,2.862424E-05,21.34551,0.2689408,154.12041650918,61.0394048864056,1237668671327043979
0.3955104,1.92065E-05,18.795,0.01265055,13.6702187681316,8.14621580351083,1237669703197327441
0.3081456,6.846978E-05,21.92923,0.1075405,21.4999509154883,7.71163003166205,1237669767626490063
0.3637397,2.131019E-05,18.36762,0.007435433,27.2780845233027,-10.2803723074453,1237670955178852363
0.3816049,9.886331E-05,18.42502,0.008596733,125.458884481472,8.31871408545861,1237671123219447890
0.3171605,0.0001051069,19.64371,0.02686467,251.187177689499,42.5512546352899,1237671934429429927
0.3677291,2.548063E-05,17.53642,0.003939205,349.524913022584,18.4518782032973,1237672764443328687
0.3355104,2.455151E-05,17.95941,0.005592944,345.989620251942,25.0112052622623,1237672816511549506
0.3986176,2.623769E-05,21.40028,0.1735658,116.994544884262,17.7526078636591,1237673808653124515
0.3955482,3.372567E-05,19.61956,0.01929164,125.702941635831,34.147751097829,1237674365384982771
0.3557124,2.261357E-05,18.29216,0.04862278,117.90499837008,32.913152720224,1237674365918970282
0.3061734,6.117286E-05,20.23751,0.05787593,114.891046117885,33.8374968380011,1237674368065536580
0.3508514,1.808654E-05,17.88113,0.005489805,221.68936714204,62.8844708703451,1237674478661009421
0.3834562,1.912591E-05,18.99726,0.01642242,165.985444765484,-0.222012024374981,1237674649922568262
0.3702225,4.650193E-05,20.63927,0.05268423,169.906646052598,0.938989963692516,1237674651534885105
0.3146157,2.332278E-05,19.39588,0.02893886,7.46442304684388,0.699972617487487,1237678433254506626
0.3966382,0.0001581276,21.98079,0.108758,6.49886377759378,6.19290509725671,1237678624377668049
0.3393431,0.0001518876,20.86983,0.103333,9.69428099760904,26.3883293739091,1237678789200445690
0.3968861,2.840712E-05,21.15575,0.1059029,25.5009641494979,25.4135049886415,1237678789743542519
0.3376306,6.338746E-05,21.1708,0.1985841,351.955240385593,9.52627025010861,1237678906242171543
0.3572526,4.19178E-05,20.1603,0.02623362,22.7473254471944,11.6918442612304,1237678919140638905
0.371535,4.046266E-05,19.82437,0.02895385,34.6637708429272,-4.13930365833436,1237679254671589467
0.3733089,7.452126E-05,21.40803,0.3856024,32.4099940312189,-4.36199804844039,1237679323397095954
0.3780602,3.48937E-05,20.019,0.0260373,22.1558281752,-3.86948293942536,1237679324466380992
0.3519608,2.492494E-05,19.56989,0.02278892,354.424194204977,26.6932025051318,1237680276331430133
0.3694266,8.251343E-05,22.49965,0.4673958,342.335407207431,25.1360914299537,1237680305863328347
0.3896205,5.709859E-05,21.82113,0.1713921,334.498375853201,27.8995784042173,1237680327336592797
0.3699695,6.945463E-05,20.64968,0.03658001,332.39172285049,26.9279612172345,1237680333776946286
0.3927457,4.149546E-05,20.19431,0.03735354,8.050943410353,30.3540755506898,1237680483028631938
0.3223677,5.927034E-05,20.24531,0.04113035,355.804540791935,33.9505978394633,1237680507724956135
0.3940583,2.388606E-05,20.26488,0.03706545,353.46994904228,34.5004682735707,1237680508797846116
0.3403615,2.709483E-05,21.05367,0.05235699,358.181526463728,29.8161246044302,1237680529745904274
0.3851083,4.16033E-05,19.78833,0.01907379,191.091068439607,36.2708538171172,1237664671640649844
0.3910858,3.608716E-05,20.05647,0.02974722,164.120440480898,32.7125628517667,1237665015775232125
0.3673559,7.119337E-05,20.37454,0.0336803,186.47404301151,34.8281120345531,1237665024905642151
0.365726,3.702944E-05,20.48469,0.1034151,191.986060660236,35.6121006818491,1237665025981284573
0.3491459,8.806083E-05,21.13614,0.0763438,144.699829286456,27.4969510721576,1237665097390620960
0.3629659,5.552209E-05,20.48499,0.02852288,205.208622235742,33.4333009633059,1237665128551285071
0.3091333,2.99038E-05,21.06046,0.09588365,149.80266353473,30.3673497752565,1237665129067774518
0.341043,5.589467E-05,19.61928,0.01826095,159.164692107942,32.8600808169565,1237665129071444051
0.3075159,0.0001026109,22.00603,0.2146734,194.11391871294,35.6480033780907,1237665129620897965
0.3745205,2.387327E-05,18.96776,0.01801608,208.624782974755,30.5497153231151,1237665180055699612
0.3844584,5.768973E-05,20.18334,0.03683199,172.174581888333,32.2644346606917,1237665369045598282
0.3238459,5.055907E-05,18.89974,0.01895508,230.772921182299,24.9323656998159,1237665374402904214
0.355532,4.509274E-05,20.14304,0.0437204,201.434110880939,29.6026566022992,1237665442591998192
0.3079511,1.687172E-05,16.85646,0.003057939,208.399673542861,26.5298803942465,1237665550497546278
0.3727395,4.774738E-05,19.35668,0.01615394,20.9183203023809,23.8646278030645,1237666274738634931
0.3243545,1.701486E-05,18.16164,0.006396961,23.8714257701999,24.2887024770775,1237666275813556299
0.3768301,6.052445E-05,20.3791,0.03286254,5.95789733941911,24.9393106246842,1237666309098111626
0.3958535,4.02186E-05,21.27914,0.09902701,33.7518161005017,0.343368038927559,1237666408457175653
0.3866086,4.634469E-05,20.75443,0.0376725,337.277406867548,22.8173913234861,1237666434188968764
0.3841816,2.765738E-05,19.40474,0.01367351,119.909277660237,13.5791461104878,1237667106886451701
0.3045051,3.202791E-05,20.48427,0.06845158,124.260657549023,17.4882139809849,1237667108499489413
0.3842616,3.438567E-05,19.32383,0.01163183,153.648453168,28.5936078859159,1237667112801402976
0.3916409,3.90492E-05,19.61775,0.02059621,139.066937247297,24.7730660087826,1237667143403635022
0.3694144,3.625084E-05,20.92215,0.06040132,141.727371098843,25.7017699883108,1237667143404749157
0.3833383,3.904476E-05,20.03575,0.04588246,134.347572160831,18.7765164701068,1237667209971958086
0.3279033,4.349852E-05,18.83568,0.01825634,127.966832307782,17.3792374231276,1237667253992554528
0.372067,4.544163E-05,18.71204,0.009993361,136.367884636259,21.7506252278181,1237667255070228595
0.3876934,6.525666E-05,19.53409,0.01875506,162.88486971886,25.4959594613198,1237667322711441473
0.3288266,2.673751E-05,20.28023,0.04725107,194.674053904645,27.2736372917604,1237667323260764448
0.3371511,6.119677E-05,19.99002,0.0524338,119.948870612882,11.4187016031505,1237667429010506284
0.3718939,5.518355E-05,19.24066,0.02071811,195.436836096382,28.1922556962381,1237667444585726121
0.385019,4.114101E-05,17.94547,0.005009759,144.242353443784,19.4991536828517,1237667538004934663
0.36052,3.762817E-05,18.68046,0.009582415,124.081084578234,11.6553260587403,1237667731268960386
0.3270742,8.370188E-05,22.24528,0.1486126,189.947326384743,24.7107726527183,1237667911132054377
0.3691081,3.287528E-05,19.43061,0.01289066,211.037785993709,18.3219202176588,1237668272438902939
0.3330477,3.31902E-05,19.08746,0.01129375,148.790866553572,16.2292042867903,1237668289080918035
0.3872539,2.46059E-05,20.33142,0.1654557,223.064707628783,16.5949771928444,1237668298756849988
0.3262087,4.846587E-05,19.62048,0.02612293,233.713382436309,12.809276992133,1237668310016131322
0.3959354,4.467251E-05,22.02519,0.3809329,242.055875891533,11.2465100838497,1237668311093478277
0.3698346,4.233398E-05,19.46881,0.01470748,237.289637551731,14.4409276340945,1237668366923530490
0.3889815,0.0001591642,21.50067,0.09577516,252.707100103718,51.6867640504472,1237668504905319118
0.3852511,2.434522E-05,17.6528,0.00488939,161.923964362929,15.2256281322375,1237668584356118618
0.3096662,4.160503E-05,20.30515,0.162783,175.657276314624,17.1331702176782,1237668585435693729
0.3188711,2.863032E-05,19.28196,0.03246615,244.693141539503,51.0097748815439,1237668611734307004
0.3128468,6.365131E-05,18.79432,0.01266386,22.1145628917198,-10.5471186193921,1237670955176624149
0.3939799,2.878567E-05,19.34862,0.01443591,178.172501602613,2.97393690240678,1237671140945690834
0.34334,8.518068E-05,19.89333,0.02893277,138.558700502012,11.3467701731606,1237671260127101245
0.3683242,4.245696E-05,17.1364,0.003855574,117.518300434108,17.046049134641,1237673807579512913
0.3859411,0.0001267933,19.71523,0.04023713,224.043254846801,63.0593255349721,1237674479735079057
